store_nbr,family,onpromotion,transactions,city,state,type,cluster,dcoilwtico,is_holiday,dayofweek,day,month,year,weekofyear,is_weekend,lag_1,lag_7,rolling_mean_7,rolling_std_7,rolling_mean_30,stockout
0,14,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2340.714285714286,738.2088038592052,2182.6333333333328,
0,14,,,18,12,3,12,,,5,26,8,2017,34,1,,,2394.285714285714,673.5742261215458,2115.0999999999995,
0,14,,,18,12,3,12,,,6,27,8,2017,34,1,,,2227.714285714286,669.8130869343847,2107.066666666666,
0,14,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2174.0,719.681179412104,2099.033333333333,
0,14,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2130.4285714285716,726.480295016744,2111.2333333333327,
0,14,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2135.4285714285716,730.3927840878602,2144.166666666666,
0,14,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2129.1428571428573,715.9761235710348,2202.6333333333328,
0,15,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2216.5714285714284,706.9646047582229,2204.9999999999995,
0,15,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2221.285714285714,704.0221857976039,2147.033333333333,
0,15,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2227.285714285714,699.410636246859,2144.8999999999996,
0,15,,,18,12,3,12,,,5,19,8,2017,33,1,,,2268.0,654.1304660896521,2146.533333333333,
0,15,,,18,12,3,12,,,6,20,8,2017,33,1,,,2246.1428571428573,670.7054566080463,2157.933333333333,
0,15,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2260.8571428571427,681.7987065039614,2206.1333333333328,
0,15,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2222.0,600.1402613833964,2261.0999999999995,
0,15,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2186.4285714285716,594.0737488288945,2252.7999999999997,
0,15,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2230.4285714285716,576.850892675872,2219.4999999999995,
0,15,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2204.1428571428573,604.1819341256465,2189.6333333333328,
0,15,,,18,12,3,12,,,5,26,8,2017,34,1,,,2205.8571428571427,602.6772017621101,2178.9666666666662,
0,15,,,18,12,3,12,,,6,27,8,2017,34,1,,,2226.285714285714,586.8661727872061,2193.2333333333327,
0,15,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2227.8571428571427,588.4897134675684,2232.333333333333,
0,15,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2276.8571428571427,693.6392983319754,2300.5999999999995,
0,15,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2324.4285714285716,696.2633259389862,2285.833333333333,
0,15,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2338.285714285714,693.5446907699879,2242.6333333333328,
0,16,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2401.8571428571427,632.1651758233846,2259.4666666666662,
0,16,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2396.4285714285716,638.7544799954728,2268.433333333333,
0,16,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2379.285714285714,655.8975311956681,2230.6333333333328,
0,16,,,18,12,3,12,,,5,19,8,2017,33,1,,,2377.285714285714,654.5880929474446,2260.7333333333327,
0,16,,,18,12,3,12,,,6,20,8,2017,33,1,,,2356.0,608.9170715294493,2302.266666666666,
0,16,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2272.0,626.0575053459537,2279.1999999999994,
0,16,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2191.1428571428573,662.880941690995,2216.566666666666,
0,16,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2133.5714285714284,694.5348220554642,2211.1333333333328,
0,16,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2125.285714285714,700.6241774983464,2205.666666666666,
0,16,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2134.1428571428573,695.8037147959228,2208.7999999999997,
0,16,,,18,12,3,12,,,5,26,8,2017,34,1,,,2070.0,649.9353814034093,2236.4666666666662,
0,16,,,18,12,3,12,,,6,27,8,2017,34,1,,,2069.285714285714,648.1611719024057,2287.9999999999995,
0,16,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2114.1428571428573,646.3245904268786,2274.2333333333327,
0,16,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2146.714285714286,627.2630267773651,2220.666666666666,
0,16,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2227.8571428571427,586.3441618968116,2213.766666666666,
0,16,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2350.4285714285716,535.5787701614205,2235.7999999999997,
0,17,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2281.285714285714,635.1893980763302,2221.3999999999996,
0,17,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2351.8571428571427,663.1461449211705,2256.033333333333,
0,17,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2285.5714285714284,548.4778504014103,2297.1999999999994,
0,17,,,18,12,3,12,,,5,19,8,2017,33,1,,,2262.4285714285716,554.7918099440108,2274.5999999999995,
0,17,,,18,12,3,12,,,6,20,8,2017,33,1,,,2259.0,557.293160434134,2229.2999999999997,
0,17,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2168.714285714286,614.9549344696477,2209.6333333333328,
0,17,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2005.857142857143,656.2912027881656,2183.3999999999996,
0,17,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2016.7142857142858,644.1688997681943,2177.666666666666,
0,17,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2018.4285714285713,646.5626695953612,2212.2999999999997,
0,17,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2059.0,721.8501691256031,2258.166666666666,
0,17,,,18,12,3,12,,,5,26,8,2017,34,1,,,2011.142857142857,732.4899154189568,2224.033333333333,
0,17,,,18,12,3,12,,,6,27,8,2017,34,1,,,2037.142857142857,731.1576274583141,2173.3666666666663,
0,17,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2036.0,732.0025045494457,2142.333333333333,
0,17,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2095.1428571428573,685.3078210000272,2126.666666666666,
0,17,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2197.5714285714284,619.1945997672702,2129.9999999999995,
0,17,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2202.714285714286,625.1145799733324,2167.0999999999995,
0,18,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2306.285714285714,850.6134481039186,2241.1333333333328,
0,18,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2391.8571428571427,812.1181007241562,2227.433333333333,
0,18,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2376.714285714286,819.7889391556254,2178.1999999999994,
0,18,,,18,12,3,12,,,5,19,8,2017,33,1,,,2452.4285714285716,754.6431512405636,2184.433333333333,
0,18,,,18,12,3,12,,,6,20,8,2017,33,1,,,2438.1428571428573,769.997278906758,2184.2999999999997,
0,18,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2369.4285714285716,820.4317678602447,2185.033333333333,
0,18,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2366.0,818.2236857974724,2223.266666666666,
0,18,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2286.8571428571427,642.4156049815483,2276.766666666666,
0,18,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2275.1428571428573,642.287949072539,2275.2999999999997,
0,18,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2279.0,640.2770233786823,2227.1333333333328,
0,18,,,18,12,3,12,,,5,26,8,2017,34,1,,,2235.4285714285716,664.4877368175809,2212.7333333333327,
0,18,,,18,12,3,12,,,6,27,8,2017,34,1,,,2200.0,703.683877888358,2196.7333333333327,
0,18,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2226.4285714285716,683.333948896353,2184.6999999999994,
0,18,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2242.1428571428573,699.9986734681296,2197.9999999999995,
0,18,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2375.5714285714284,993.7571563084649,2298.766666666666,
0,18,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2365.8571428571427,995.5655726891174,2278.566666666666,
0,19,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2324.5714285714284,1018.7940349816963,2236.2333333333327,
0,19,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2291.5714285714284,1042.3139093930797,2219.533333333333,
0,19,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2279.285714285714,1054.3923549112244,2201.4666666666662,
0,19,,,18,12,3,12,,,5,19,8,2017,33,1,,,2232.4285714285716,1083.635679421033,2199.566666666666,
0,19,,,18,12,3,12,,,6,20,8,2017,33,1,,,2198.0,1061.833006330718,2242.833333333333,
0,19,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2169.8571428571427,995.0591990046655,2334.4999999999995,
0,19,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2172.285714285714,995.1031293766667,2314.4666666666662,
0,19,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2194.1428571428573,985.014116408393,2267.766666666666,
0,19,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2223.285714285714,966.0643032920926,2269.033333333333,
0,19,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2261.5714285714284,930.7691903550981,2253.833333333333,
0,19,,,18,12,3,12,,,5,26,8,2017,34,1,,,2271.714285714286,921.6837335886448,2254.566666666666,
0,19,,,18,12,3,12,,,6,27,8,2017,34,1,,,2346.714285714286,979.6942914817384,2301.533333333333,
0,19,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2447.8571428571427,1209.6931330674233,2392.8999999999996,
0,19,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2521.8571428571427,1207.488913485536,2388.933333333333,
0,19,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2586.8571428571427,1178.3192024477696,2333.2333333333327,
0,19,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2595.8571428571427,1171.232744955992,2316.6333333333328,
0,20,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2563.714285714286,1204.8579050778462,2297.4666666666662,
0,20,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2578.714285714286,1191.3070852759067,2284.033333333333,
0,20,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2469.1428571428573,1159.2672151796924,2308.766666666666,
0,20,,,18,12,3,12,,,5,19,8,2017,33,1,,,2361.5714285714284,904.7218462309949,2391.066666666666,
0,20,,,18,12,3,12,,,6,20,8,2017,33,1,,,2318.714285714286,892.3205168334441,2377.8999999999996,
0,20,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2251.1428571428573,909.6820742382885,2324.8999999999996,
0,20,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2206.714285714286,940.7429181743735,2300.666666666666,
0,20,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2216.285714285714,931.486216445831,2282.833333333333,
0,20,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2226.4285714285716,925.242284871527,2281.933333333333,
0,20,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2290.4285714285716,957.022440897261,2329.8666666666663,
0,20,,,18,12,3,12,,,5,26,8,2017,34,1,,,2232.5714285714284,831.0908207776997,2392.4999999999995,
0,20,,,18,12,3,12,,,6,27,8,2017,34,1,,,2233.4285714285716,831.3109841575236,2375.8666666666663,
0,20,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2265.714285714286,818.2234239060687,2299.266666666666,
0,20,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2295.1428571428573,790.1123187183424,2284.166666666666,
0,20,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2299.5714285714284,784.7789194295115,2276.9999999999995,
0,20,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2272.0,809.6056653293207,2277.3666666666663,
0,21,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2238.714285714286,784.7054042305109,2320.3999999999996,
0,21,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2271.4285714285716,858.4054708475192,2401.5999999999995,
0,21,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2267.1428571428573,857.6204344136211,2391.9999999999995,
0,21,,,18,12,3,12,,,5,19,8,2017,33,1,,,2186.4285714285716,903.9441091024099,2303.1333333333328,
0,21,,,18,12,3,12,,,6,20,8,2017,33,1,,,2128.1428571428573,950.6049702814548,2273.8666666666663,
0,21,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2116.5714285714284,959.9723706341491,2258.8999999999996,
0,21,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2141.0,945.937453887234,2258.166666666666,
0,21,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2115.4285714285716,932.204172404101,2286.2999999999997,
0,21,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2138.5714285714284,985.9739444060452,2370.533333333333,
0,21,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2061.0,984.3466530309981,2325.333333333333,
0,21,,,18,12,3,12,,,5,26,8,2017,34,1,,,2216.5714285714284,968.8682155213971,2249.166666666666,
0,21,,,18,12,3,12,,,6,27,8,2017,34,1,,,2326.0,890.4141358566432,2228.166666666666,
0,21,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2337.4285714285716,877.2485123275798,2200.6999999999994,
0,21,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2433.4285714285716,837.4801205885149,2220.266666666666,
0,21,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2510.1428571428573,865.617588501881,2273.7999999999997,
0,21,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2568.714285714286,996.518224333391,2368.1999999999994,
0,22,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2577.5714285714284,989.2732782439958,2350.6333333333328,
0,22,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2454.8571428571427,1038.0997750010083,2270.933333333333,
0,22,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2435.1428571428573,1047.6054328119646,2255.333333333333,
0,22,,,18,12,3,12,,,5,19,8,2017,33,1,,,2429.5714285714284,1053.5009661667552,2242.333333333333,
0,22,,,18,12,3,12,,,6,20,8,2017,33,1,,,2337.5714285714284,1082.5021719982606,2250.7999999999997,
0,22,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2259.1428571428573,1045.0740689175134,2283.7999999999997,
0,22,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2094.0,639.3892919549577,2337.2999999999997,
0,22,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2117.0,634.4601379650753,2310.166666666666,
0,22,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2173.8571428571427,612.6060258087081,2257.2333333333327,
0,22,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2097.0,676.5182924356113,2223.4999999999995,
0,22,,,18,12,3,12,,,5,26,8,2017,34,1,,,2138.0,639.1434372136895,2212.533333333333,
0,22,,,18,12,3,12,,,6,27,8,2017,34,1,,,2153.8571428571427,629.888463293679,2217.833333333333,
0,22,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2168.1428571428573,639.0301058561113,2253.1333333333328,
0,22,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2213.1428571428573,740.9044986976888,2323.566666666666,
0,22,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2260.8571428571427,740.8293614977345,2315.333333333333,
0,22,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2239.0,747.2529692145745,2249.666666666666,
0,23,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2248.285714285714,735.5024845382255,2219.0999999999995,
0,23,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2228.8571428571427,752.5497610504839,2222.433333333333,
0,23,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2252.285714285714,742.5100929248276,2246.7999999999997,
0,23,,,18,12,3,12,,,5,19,8,2017,33,1,,,2267.5714285714284,750.9302801953613,2288.3666666666663,
0,23,,,18,12,3,12,,,6,20,8,2017,33,1,,,2349.0,938.0842179676619,2372.0999999999995,
0,23,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2321.8571428571427,939.0096606836066,2363.4999999999995,
0,23,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2329.5714285714284,936.0076312265221,2294.2333333333327,
0,23,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2355.8571428571427,910.136881384961,2287.8999999999996,
0,23,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2392.285714285714,879.957710022801,2263.433333333333,
0,23,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2474.1428571428573,869.178429815849,2281.3666666666663,
0,23,,,18,12,3,12,,,5,26,8,2017,34,1,,,2533.714285714286,898.3209734992134,2334.166666666666,
0,23,,,18,12,3,12,,,6,27,8,2017,34,1,,,2579.8571428571427,1003.7057053026782,2406.266666666666,
0,23,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2634.5714285714284,990.7296733793182,2392.533333333333,
0,23,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2617.8571428571427,1003.3389969781636,2305.6999999999994,
0,23,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2661.4285714285716,960.3070441518298,2307.4666666666662,
0,23,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2619.4285714285716,1006.2254315249756,2301.833333333333,
0,24,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2536.4285714285716,1029.7612760801837,2304.9999999999995,
0,24,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2515.4285714285716,1018.1911832825348,2354.1999999999994,
0,24,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2482.0,939.946275060443,2439.9666666666662,
0,24,,,18,12,3,12,,,5,19,8,2017,33,1,,,2444.285714285714,939.9061503302192,2435.7333333333327,
0,24,,,18,12,3,12,,,6,20,8,2017,33,1,,,2429.4285714285716,950.284142970382,2383.9666666666662,
0,24,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2368.1428571428573,998.1567058953265,2366.066666666666,
0,24,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2403.1428571428573,969.4707196148198,2355.333333333333,
0,24,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2419.0,963.4299836175611,2380.1333333333328,
0,24,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2378.1428571428573,943.7134855755442,2410.2333333333327,
0,24,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2427.8571428571427,1065.9114141696502,2503.8999999999996,
0,24,,,18,12,3,12,,,5,26,8,2017,34,1,,,2434.4285714285716,1065.3636088433,2497.8666666666663,
0,24,,,18,12,3,12,,,6,27,8,2017,34,1,,,2463.714285714286,1048.3076384162744,2442.433333333333,
0,24,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2495.5714285714284,1018.2316136555677,2420.833333333333,
0,24,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2483.285714285714,1028.2531650467083,2412.333333333333,
0,24,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2465.5714285714284,1035.9708582038495,2430.833333333333,
0,24,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2471.1428571428573,1037.232122617921,2466.766666666666,
0,25,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2390.714285714286,839.0325210792316,2536.1999999999994,
0,25,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2398.4285714285716,839.1443771570455,2528.3999999999996,
0,25,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2366.1428571428573,860.0388418692547,2446.433333333333,
0,25,,,18,12,3,12,,,5,19,8,2017,33,1,,,2339.0,885.1721113244957,2424.833333333333,
0,25,,,18,12,3,12,,,6,20,8,2017,33,1,,,2331.4285714285716,891.4439330178228,2412.766666666666,
0,25,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2369.0,881.9667416254043,2433.8999999999996,
0,25,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2409.714285714286,905.466125684393,2470.833333333333,
0,25,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2468.0,1038.144659155618,2534.766666666666,
0,25,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2521.1428571428573,1045.4900650845414,2525.4666666666662,
0,25,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2649.0,995.8634444541102,2462.566666666666,
0,25,,,18,12,3,12,,,5,26,8,2017,34,1,,,2730.1428571428573,912.466881329846,2447.1333333333328,
0,25,,,18,12,3,12,,,6,27,8,2017,34,1,,,2750.1428571428573,886.7332234239426,2443.6333333333328,
0,25,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2710.714285714286,916.248458713707,2445.3999999999996,
0,25,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2648.285714285714,910.187107922638,2477.566666666666,
0,25,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2692.1428571428573,1017.5400776007866,2571.0999999999995,
0,25,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2645.4285714285716,1019.0539496910636,2555.7999999999997,
0,26,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2566.714285714286,1035.9079293524308,2482.333333333333,
0,26,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2496.8571428571427,1085.3390297615815,2459.3999999999996,
0,26,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2503.714285714286,1080.4759312891888,2460.9666666666662,
0,26,,,18,12,3,12,,,5,19,8,2017,33,1,,,2522.1428571428573,1071.7965336405093,2481.333333333333,
0,26,,,18,12,3,12,,,6,20,8,2017,33,1,,,2500.1428571428573,1073.0205696337532,2500.1999999999994,
0,26,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2373.285714285714,754.7506683856403,2560.433333333333,
0,26,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2369.1428571428573,754.1658589840448,2553.6999999999994,
0,26,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2355.4285714285716,759.8363545621418,2465.433333333333,
0,26,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2360.8571428571427,754.0199883671135,2442.2333333333327,
0,26,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2398.1428571428573,731.5908302166879,2445.666666666666,
0,26,,,18,12,3,12,,,5,26,8,2017,34,1,,,2338.714285714286,771.5745188218938,2444.7333333333327,
0,26,,,18,12,3,12,,,6,27,8,2017,34,1,,,2375.714285714286,780.2137985376642,2475.0999999999995,
0,26,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2372.1428571428573,771.7753188960775,2538.6333333333328,
0,26,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2337.8571428571427,773.173423532613,2522.5999999999995,
0,26,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2328.0,777.9395863433089,2450.7999999999997,
0,26,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2316.0,790.1177127491816,2422.9999999999995,
0,27,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2196.5714285714284,881.3604743317468,2406.0999999999995,
0,27,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2203.4285714285716,877.2754902049195,2413.0999999999995,
0,27,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2188.0,869.1892774304087,2441.6333333333328,
0,27,,,18,12,3,12,,,5,19,8,2017,33,1,,,2116.1428571428573,706.4388222088337,2479.6333333333328,
0,27,,,18,12,3,12,,,6,20,8,2017,33,1,,,2137.0,711.7382477662194,2458.9666666666662,
0,27,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2131.8571428571427,713.2155888582855,2372.3666666666663,
0,27,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2221.5714285714284,673.2480615500864,2353.0999999999995,
0,27,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2285.0,586.2598968603127,2321.166666666666,
0,27,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2364.285714285714,541.6218589525698,2327.7333333333327,
0,27,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2376.285714285714,546.9133734836237,2354.3999999999996,
0,27,,,18,12,3,12,,,5,26,8,2017,34,1,,,2360.0,510.812751080732,2397.7999999999997,
0,27,,,18,12,3,12,,,6,27,8,2017,34,1,,,2350.8571428571427,511.51032201101134,2389.566666666666,
0,27,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2388.4285714285716,485.3795274981068,2301.4999999999995,
0,27,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2306.1428571428573,560.5141772133342,2273.933333333333,
0,27,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2434.714285714286,508.4757333723725,2290.3666666666663,
0,27,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2427.4285714285716,510.58719697450914,2311.533333333333,
0,28,,,18,12,3,12,46.8,,2,16,8,2017,33,0,,,2429.0,511.287916279403,2336.9666666666662,
0,28,,,18,12,3,12,47.07,,3,17,8,2017,33,0,,,2524.8571428571427,723.966718519444,2398.433333333333,
0,28,,,18,12,3,12,48.59,,4,18,8,2017,33,0,,,2675.8571428571427,775.233390356617,2430.566666666666,
0,28,,,18,12,3,12,,,5,19,8,2017,33,1,,,2686.285714285714,768.287861478524,2374.533333333333,
0,28,,,18,12,3,12,,,6,20,8,2017,33,1,,,2745.5714285714284,686.6709200053247,2361.766666666666,
0,28,,,18,12,3,12,47.39,,0,21,8,2017,34,0,,,2589.1428571428573,826.5378451854538,2344.8999999999996,
0,28,,,18,12,3,12,47.65,,1,22,8,2017,34,0,,,2512.1428571428573,883.3969339188046,2346.833333333333,
0,28,,,18,12,3,12,48.45,,2,23,8,2017,34,0,,,2516.0,884.0509035117843,2364.4666666666662,
0,28,,,18,12,3,12,47.24,,3,24,8,2017,34,0,,,2572.1428571428573,998.1538673256473,2452.8999999999996,
0,28,,,18,12,3,12,47.65,,4,25,8,2017,34,0,,,2453.4285714285716,938.25757961995,2448.6999999999994,
0,28,,,18,12,3,12,,,5,26,8,2017,34,1,,,2370.8571428571427,980.8391693802179,2374.2333333333327,
0,28,,,18,12,3,12,,,6,27,8,2017,34,1,,,2324.0,1005.4128505245985,2358.533333333333,
0,28,,,18,12,3,12,46.4,,0,28,8,2017,35,0,,,2332.8571428571427,997.5978529399886,2346.033333333333,
0,28,,,18,12,3,12,46.46,,1,29,8,2017,35,0,,,2305.0,1019.3965535223923,2344.266666666666,
0,28,,,18,12,3,12,45.96,,2,30,8,2017,35,0,,,2318.285714285714,1025.3223418817634,2392.8666666666663,
0,28,,,18,12,3,12,47.26,,3,31,8,2017,35,0,,,2319.714285714286,1028.6751535001563,2480.033333333333,
